timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1599994800,Sep 13 2020 - 11:00am,complete,N/A,Ipswich Town,Wigan Athletic,Thomas Bramall,1,0.00,0.00,1.78,1.17,2,0,2,1,1,0,"11,80","",6,6,1,0,1,0,0,1,0,1,15,8,8,0,7,8,13,18,50,50,1.91,0.75,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.62,3.80,5.35,1.26,1.83,3.15,5.90,1.80,1.91,Portman Road (Ipswich- Suffolk)
1600524000,Sep 19 2020 - 2:00pm,complete,N/A,AFC Wimbledon,Plymouth Argyle,Trevor Kettle,2,0.00,0.00,1.13,0.70,4,4,8,3,1,2,"18,49,60,69","16,45,76,78",1,11,1,0,2,0,1,0,0,2,18,24,7,8,11,16,1,3,42,58,2.02,2.43,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.65,3.35,2.60,1.24,1.77,2.95,5.45,1.61,2.20,Kiyan Prince Foundation Stadium (London)
1600524000,Sep 19 2020 - 2:00pm,complete,N/A,Blackpool,Swindon Town,Andy Haines,2,0.00,0.00,1.88,0.78,2,0,2,1,1,0,"41,47","",6,1,1,0,1,0,1,0,0,1,16,12,7,5,9,7,3,4,45,55,1.90,1.34,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.10,3.35,3.50,1.32,2.00,3.60,6.95,1.83,1.91,Bloomfield Road (Blackpool- Lancashire)
1600524000,Sep 19 2020 - 2:00pm,complete,N/A,Bristol Rovers,Ipswich Town,Craig Hicks,2,0.00,0.00,1.00,1.22,0,2,2,0,0,0,"","80,89",3,4,2,0,2,0,1,1,0,2,6,16,3,8,3,8,3,1,44,56,0.81,2.02,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.50,3.25,2.15,1.34,2.05,3.75,7.25,1.83,1.87,Memorial Stadium (Bristol- Gloucestershire)
1600524000,Sep 19 2020 - 2:00pm,complete,N/A,Burton Albion,Accrington Stanley,Joshua Smith,2,0.00,0.00,1.09,1.30,2,1,3,0,0,0,"72,87","83",9,5,2,0,2,0,0,2,0,2,14,10,5,5,9,5,4,3,67,33,1.56,1.20,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.40,3.35,2.90,1.29,1.91,3.35,6.45,1.74,2.00,Pirelli Stadium (Burton-upon-Trent- Staffordshire)
1600524000,Sep 19 2020 - 2:00pm,complete,N/A,Charlton Athletic,Doncaster Rovers,John Busby,2,0.00,0.00,1.35,1.17,1,3,4,1,0,1,"67","25,49,63",7,4,0,0,2,0,0,0,0,2,12,17,4,7,8,10,0,2,48,52,1.42,1.86,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.35,3.50,2.80,1.31,1.95,3.50,6.70,1.77,1.95,The Valley (London)
1600524000,Sep 19 2020 - 2:00pm,complete,N/A,Hull City,Crewe Alexandra,Ben Toner,2,0.00,0.00,2.00,1.26,1,0,1,0,0,0,"81","",7,1,5,0,1,0,0,5,0,1,13,10,5,4,8,6,4,2,52,48,1.43,1.17,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.95,3.60,3.70,1.25,1.80,3.05,5.70,1.71,2.05,KCOM Stadium (Hull)
1600524000,Sep 19 2020 - 2:00pm,complete,N/A,Milton Keynes Dons,Lincoln City,Brett Huxtable,2,0.00,0.00,1.61,1.80,1,2,3,1,0,1,"59","11,78",5,2,5,0,3,0,2,3,0,3,12,7,5,3,7,4,2,2,67,33,1.49,0.84,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.45,3.25,2.85,1.36,2.10,3.90,7.50,1.87,1.87,Stadium mk (Milton Keynes- Buckinghamshire)
1600524000,Sep 19 2020 - 2:00pm,complete,N/A,Oxford United,Sunderland,Darren Drysdale,2,0.00,0.00,1.79,1.75,0,2,2,0,0,0,"","47,82",4,4,1,0,1,0,1,0,1,0,9,20,2,6,7,14,3,6,47,53,1.01,2.18,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.15,3.20,2.30,1.36,2.10,3.90,7.50,1.87,1.87,The Kassam Stadium (Oxford- Oxfordshire)
1600524000,Sep 19 2020 - 2:00pm,complete,N/A,Peterborough United,Fleetwood Town,Chris Sarginson,2,0.00,0.00,2.17,1.09,2,1,3,0,0,0,"90'1,90'5","55",6,4,2,0,1,0,0,2,0,1,15,8,5,4,10,4,1,5,51,49,1.56,1.05,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.30,3.40,3.00,1.32,2.00,3.55,6.85,1.80,1.95,Weston Homes Stadium (Peterborough)
1600524000,Sep 19 2020 - 2:00pm,complete,N/A,Shrewsbury Town,Northampton Town,Neil Hair,2,0.00,0.00,1.00,0.70,1,2,3,1,0,1,"54","12,65",4,3,1,0,2,0,0,1,0,2,20,12,5,6,15,6,1,1,70,30,2.02,1.52,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.87,3.60,3.90,1.33,2.05,3.70,7.00,1.91,1.83,Montgomery Waters Meadow (Shrewsbury- Shropshire)
1600524000,Sep 19 2020 - 2:00pm,complete,N/A,Wigan Athletic,Gillingham,Tom Nield,2,0.00,0.00,0.91,1.39,2,3,5,3,1,2,"21,64","22,30,62",9,3,2,0,1,0,1,1,1,0,8,12,3,6,5,6,2,3,67,33,1.08,1.46,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.30,3.35,3.00,1.32,2.00,3.60,6.95,1.80,1.95,DW Stadium (Wigan)
1600610400,Sep 20 2020 - 2:00pm,complete,N/A,Rochdale,Portsmouth,Michael Salisbury,2,0.00,0.00,0.91,1.74,0,0,0,0,0,0,"","",2,12,1,0,2,0,0,1,1,1,13,13,2,3,11,10,1,1,45,55,1.26,1.53,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.80,3.90,1.67,1.28,1.87,3.25,6.15,1.83,1.87,Crown Oil Arena (Rochdale- Greater Manchester)
1601128800,Sep 26 2020 - 2:00pm,complete,N/A,Accrington Stanley,Oxford United,Ross Joyce,3,3.00,0.00,1.61,1.33,1,4,5,1,0,1,"72","45,73,85,87",5,6,3,1,0,0,1,3,0,0,14,16,2,7,12,9,-1,-1,50,50,1.32,1.70,2.00,0,100,0,0,0,0,100,0,100,5.00,5.00,2.75,3.25,2.55,1.29,1.91,3.30,6.35,1.71,2.05,Wham Stadium (Accrington- Lancashire)
1601128800,Sep 26 2020 - 2:00pm,complete,N/A,Crewe Alexandra,Milton Keynes Dons,Seb Stockbridge,3,0.00,1.00,1.61,1.22,2,0,2,2,2,0,"13,20","",4,8,1,0,4,0,0,1,1,3,11,3,6,2,5,1,-1,-1,29,71,1.36,0.74,2.00,50,100,0,0,0,50,50,50,50,15.00,1.00,2.40,3.40,2.80,1.30,1.95,3.40,6.60,1.74,2.00,Alexandra Stadium (Crewe- Cheshire)
1601128800,Sep 26 2020 - 2:00pm,complete,N/A,Doncaster Rovers,Bristol Rovers,Trevor Kettle,3,1.00,1.00,1.61,0.65,4,1,5,3,2,1,"23,30,57,62","32",7,2,2,0,3,0,2,0,2,1,21,10,8,2,13,8,1,2,48,52,2.29,1.01,2.00,100,100,0,0,0,0,50,50,100,6.00,4.00,1.74,3.60,4.65,1.33,2.05,3.65,7.00,1.91,1.83,The Keepmoat Stadium (Doncaster- South Yorkshire)
1601128800,Sep 26 2020 - 2:00pm,complete,N/A,Fleetwood Town,AFC Wimbledon,Michael Salisbury,3,3.00,1.00,1.52,1.09,0,1,1,1,0,1,"","41",10,2,2,0,3,0,0,2,1,2,10,10,3,7,7,3,-1,-1,69,31,1.32,1.36,3.50,100,100,100,50,0,50,100,50,50,13.00,3.00,1.71,3.80,4.55,1.24,1.77,2.95,5.45,1.71,2.05,Highbury Stadium (Fleetwood- Lancashire)
1601128800,Sep 26 2020 - 2:00pm,complete,N/A,Gillingham,Blackpool,Lee Swabey,3,0.00,0.00,1.52,1.67,2,0,2,1,1,0,"4,49","",7,4,0,0,3,0,0,0,0,3,7,14,4,6,3,8,-1,-1,29,71,0.91,1.60,1.50,0,50,0,0,0,0,100,0,50,11.00,6.00,3.45,3.40,2.10,1.34,2.05,3.75,7.25,1.87,1.87,Priestfield Stadium (Gillingham- Kent)
