timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1565445600,Aug 10 2019 - 2:00pm,complete,6823,Southend United,Blackpool,Kevin Johnson,2,0.00,0.00,0.59,0.89,1,3,4,3,0,3,"75","9,12,37",5,6,1,0,1,1,1,0,0,2,13,5,5,4,8,1,13,9,62,38,1.78,1.07,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.00,3.50,2.45,1.40,2.25,5.00,11.00,1.95,1.80,Roots Hall (Southend-on-Sea- Essex)
1566041400,Aug 17 2019 - 11:30am,complete,29140,Sunderland,Portsmouth,Michael Salisbury,3,1.00,0.00,2.00,1.06,2,1,3,3,2,1,"27,39","22",2,5,2,0,1,0,0,2,0,1,4,6,3,2,1,4,17,12,42,58,0.68,0.93,1.50,50,50,0,0,0,0,50,0,100,10.00,6.00,2.50,3.10,2.80,1.40,2.20,4.00,10.00,1.95,1.80,Stadium of Light (Sunderland)
1566050400,Aug 17 2019 - 2:00pm,complete,3979,AFC Wimbledon,Accrington Stanley,John Busby,3,0.00,0.00,1.33,0.94,1,1,2,1,1,0,"42","64",13,9,1,0,2,1,0,1,0,3,12,9,7,5,5,4,16,9,54,46,1.75,1.43,2.50,50,100,50,0,0,0,100,50,100,12.00,2.00,2.38,3.30,2.80,1.28,1.95,3.25,6.50,1.75,2.00,The Cherry Red Records Stadium (Kingston upon Thames- Surrey)
1566050400,Aug 17 2019 - 2:00pm,complete,9104,Blackpool,Oxford United,Darren Drysdale,3,3.00,1.00,1.71,1.32,2,1,3,3,2,1,"5,45'2","45'4",4,13,3,0,4,0,0,3,2,2,5,12,4,6,1,6,19,18,31,69,0.77,1.60,2.00,50,100,0,0,0,0,100,0,100,6.00,5.00,2.25,3.10,3.00,1.36,2.15,3.75,9.00,1.90,1.90,Bloomfield Road (Blackpool- Lancashire)
1566050400,Aug 17 2019 - 2:00pm,complete,3822,Burton Albion,Rotherham United,Nick Kinseley,3,0.00,3.00,1.53,1.83,0,1,1,1,0,1,"","24",5,7,0,0,1,0,0,0,0,1,11,10,3,5,8,5,9,15,54,46,1.26,1.30,2.00,50,50,50,0,0,0,100,50,50,11.00,4.00,2.30,3.30,2.90,1.25,1.80,3.25,6.00,1.70,2.05,Pirelli Stadium (Burton-upon-Trent- Staffordshire)
1566050400,Aug 17 2019 - 2:00pm,complete,6976,Coventry City,Bristol Rovers,Ross Joyce,3,3.00,0.00,2.24,1.06,2,0,2,1,1,0,"45'1,81","",4,5,1,0,3,0,0,1,1,2,8,5,4,0,4,5,10,14,51,49,1.19,0.59,1.50,0,50,0,0,0,0,50,0,100,12.00,2.00,2.05,3.20,3.60,1.36,2.15,4.00,9.00,1.95,1.80,St Andrew's Trillion Trophy Stadium (Birmingham)
1566050400,Aug 17 2019 - 2:00pm,complete,6740,Doncaster Rovers,Fleetwood Town,James Adcock,3,1.00,3.00,1.84,1.33,3,2,5,3,2,1,"19,39,90'1","10,56",6,4,3,0,2,0,2,1,0,2,15,13,6,7,9,6,8,13,49,51,1.69,1.71,3.00,100,100,50,50,0,100,100,50,50,8.00,6.00,2.63,3.10,2.63,1.33,2.10,3.75,8.00,1.80,1.95,The Keepmoat Stadium (Doncaster- South Yorkshire)
1566050400,Aug 17 2019 - 2:00pm,complete,9016,Lincoln City,Southend United,Andy Haines,3,3.00,0.00,1.94,0.50,4,0,4,2,2,0,"31,40,48,81","",4,3,0,0,3,0,0,0,1,2,11,7,6,4,5,3,2,13,51,49,1.51,1.07,1.50,0,50,0,0,0,0,50,0,100,14.00,3.00,1.57,3.50,6.00,1.44,2.25,4.33,10.00,2.20,1.61,Sincil Bank (Lincoln- Lincolnshire)
1566050400,Aug 17 2019 - 2:00pm,complete,10071,Peterborough United,Ipswich Town,Martin Coy,3,0.00,3.00,2.29,1.53,2,2,4,2,1,1,"29,62","4,90'4",5,4,3,0,1,0,0,3,0,1,12,14,8,8,4,6,11,15,45,55,1.52,1.75,2.50,50,50,50,50,0,50,100,50,50,12.00,4.00,2.40,3.10,2.80,1.33,2.10,3.75,8.00,1.80,1.95,Weston Homes Stadium (Peterborough)
1566050400,Aug 17 2019 - 2:00pm,complete,5641,Shrewsbury Town,Rochdale,Ben Toner,3,3.00,3.00,1.35,0.94,0,0,0,0,0,0,"","",7,4,2,0,1,0,1,1,0,1,8,11,4,5,4,6,13,10,39,61,1.34,1.45,3.00,50,50,50,50,50,0,50,50,100,3.00,6.00,1.80,3.40,4.33,1.33,2.05,3.75,8.00,1.95,1.80,Montgomery Waters Meadow (Shrewsbury- Shropshire)
1566050400,Aug 17 2019 - 2:00pm,complete,8568,Tranmere Rovers,Bolton Wanderers,Charles Breakspear,3,0.00,0.00,0.88,0.35,5,0,5,2,2,0,"38,40,46,63,75","",8,3,3,0,2,0,1,2,1,1,22,6,11,0,11,6,20,12,54,46,2.72,0.67,3.50,50,100,50,50,50,0,50,100,100,2.00,5.00,1.14,6.50,15.00,1.16,1.53,2.25,4.00,2.50,1.50,Prenton Park (Birkenhead- Merseyside)
1566050400,Aug 17 2019 - 2:00pm,complete,5243,Wycombe Wanderers,Milton Keynes Dons,Trevor Kettle,3,3.00,0.00,2.26,0.53,3,2,5,3,2,1,"12,37,90","32,51",9,4,3,0,0,0,0,3,0,0,13,15,6,8,7,7,16,15,44,56,1.83,1.97,1.00,0,50,0,0,0,0,0,50,50,6.00,0.00,2.15,3.30,3.20,1.25,1.85,3.25,6.00,1.70,2.05,Adams Park (High Wycombe- Buckinghamshire)
1566326700,Aug 20 2019 - 6:45pm,complete,2284,Accrington Stanley,Shrewsbury Town,Scott Oldham,4,0.00,0.00,1.35,1.06,2,3,5,0,0,0,"67,72","77,85,89",8,5,2,0,0,0,1,1,0,0,17,12,12,6,5,6,6,10,57,43,2.25,1.39,0.50,0,0,0,0,0,0,0,0,50,8.00,1.00,2.80,3.40,2.62,1.33,2.10,3.75,8.00,1.80,1.95,Wham Stadium (Accrington- Lancashire)
1566326700,Aug 20 2019 - 6:45pm,complete,6802,Bristol Rovers,Tranmere Rovers,Gavin Ward,4,1.00,0.00,1.50,1.00,2,0,2,1,1,0,"38,88","",7,1,1,0,3,2,0,1,2,3,16,5,9,2,7,3,17,22,56,44,2.11,0.74,1.00,0,50,0,0,0,0,50,0,50,5.00,1.00,2.15,3.40,3.75,1.33,2.10,3.75,8.00,1.80,1.95,Memorial Stadium (Bristol- Gloucestershire)
1566326700,Aug 20 2019 - 6:45pm,complete,2319,Fleetwood Town,Wycombe Wanderers,Oliver Yates,4,3.00,1.00,1.95,1.28,1,1,2,0,0,0,"90","57",3,4,1,0,1,0,1,0,1,0,11,10,3,4,8,6,11,14,68,32,1.24,1.21,1.50,50,50,50,0,0,0,50,50,50,12.00,3.00,2.00,3.50,4.20,1.30,2.05,3.50,7.00,1.80,1.95,Highbury Stadium (Fleetwood- Lancashire)
1566326700,Aug 20 2019 - 6:45pm,complete,4390,Gillingham,Blackpool,Neil Hair,4,0.00,3.00,1.76,0.89,2,2,4,4,2,2,"9,37","41,45'3",7,4,0,0,1,0,0,0,0,1,12,10,7,4,5,6,16,12,41,59,1.68,1.21,3.50,100,100,100,50,0,100,100,0,50,12.00,3.00,2.90,3.40,2.60,1.30,2.05,3.50,7.00,1.75,2.00,Priestfield Stadium (Gillingham- Kent)
1566326700,Aug 20 2019 - 6:45pm,complete,18778,Ipswich Town,AFC Wimbledon,Anthony Coggins,4,1.00,0.00,1.35,0.65,2,1,3,1,0,1,"81,90'4","41",8,3,1,0,4,0,0,1,0,4,11,4,7,2,4,2,12,8,61,39,1.65,0.70,2.50,100,100,50,0,0,0,100,50,100,12.00,4.00,1.80,3.75,5.00,1.33,2.00,3.50,8.00,1.95,1.80,Portman Road (Ipswich- Suffolk)
1566326700,Aug 20 2019 - 6:45pm,complete,8166,Milton Keynes Dons,Lincoln City,Michael Salisbury,4,3.00,3.00,1.56,0.50,2,1,3,3,2,1,"2,22","11",3,3,1,0,0,0,0,1,0,0,10,18,4,8,6,10,10,8,37,63,1.20,2.33,1.50,0,50,0,0,0,0,50,0,100,16.00,3.00,2.75,3.50,2.62,1.29,1.90,3.25,6.50,1.70,2.05,Stadium mk (Milton Keynes- Buckinghamshire)
1566326700,Aug 20 2019 - 6:45pm,complete,6111,Oxford United,Burton Albion,Brett Huxtable,4,3.00,3.00,1.95,1.22,2,4,6,1,0,1,"47,56","30,61,70,84",4,7,1,0,2,0,0,1,2,0,11,14,6,10,5,4,12,12,57,43,1.51,2.08,2.00,50,50,50,0,0,50,100,0,0,7.00,5.00,2.50,3.40,3.00,1.33,2.05,3.75,8.00,1.80,1.95,The Kassam Stadium (Oxford- Oxfordshire)
1566326700,Aug 20 2019 - 6:45pm,complete,18748,Portsmouth,Coventry City,Kevin Johnson,4,3.00,1.00,2.26,1.71,3,3,6,3,2,1,"10,43,56","3,75,86",5,5,2,0,3,2,0,2,2,3,13,10,6,9,7,1,14,11,53,47,1.65,1.61,1.00,0,50,0,0,0,0,50,0,50,9.00,4.00,1.90,3.60,4.50,1.33,2.05,3.40,8.00,1.90,1.90,Fratton Park (Portsmouth)
1566326700,Aug 20 2019 - 6:45pm,complete,5258,Rochdale,Sunderland,John Busby,4,1.00,1.00,1.19,1.24,1,2,3,2,1,1,"33","28,56",5,4,0,0,4,0,0,0,1,3,10,8,7,5,3,3,11,10,63,37,1.51,1.15,2.00,100,100,0,0,0,0,50,50,100,4.00,3.00,4.33,3.50,1.95,1.30,1.90,3.40,7.00,1.80,1.95,Crown Oil Arena (Rochdale- Greater Manchester)
1566326700,Aug 20 2019 - 6:45pm,complete,5890,Southend United,Peterborough United,Alan Young,4,0.00,0.00,0.59,1.11,0,2,2,0,0,0,"","55,57",7,5,1,0,0,0,1,0,0,0,9,12,0,4,9,8,9,10,63,37,1.06,1.41,2.50,50,50,50,50,0,50,100,0,50,14.00,3.00,3.60,3.60,2.10,1.28,1.95,3.25,6.50,1.75,2.00,Roots Hall (Southend-on-Sea- Essex)
1566646200,Aug 24 2019 - 11:30am,complete,10177,Doncaster Rovers,Lincoln City,Craig Hicks,5,2.00,1.50,1.84,0.50,2,1,3,1,1,0,"13,83","57",6,8,4,0,1,0,2,2,1,0,12,11,7,4,5,7,15,9,46,54,1.62,1.40,3.00,75,100,50,25,25,75,100,25,50,12.00,2.50,2.63,3.40,2.40,1.28,1.90,3.25,6.50,1.70,2.05,The Keepmoat Stadium (Doncaster- South Yorkshire)
1566655200,Aug 24 2019 - 2:00pm,complete,5454,Bolton Wanderers,Ipswich Town,Kevin Johnson,5,1.00,2.00,1.18,1.53,0,5,5,1,0,1,"","19,50,60,64,72",1,7,1,0,1,0,1,0,0,1,3,24,0,13,3,11,15,15,48,52,0.57,3.14,1.25,25,25,25,25,0,25,50,25,25,8.00,6.00,15.00,8.00,1.13,1.11,1.40,2.00,3.40,2.38,1.57,University of Bolton Stadium (Bolton)
1566655200,Aug 24 2019 - 2:00pm,complete,7871,Bristol Rovers,Oxford United,Charles Breakspear,5,2.00,0.50,1.50,1.32,3,1,4,3,2,1,"37,45,77","27",2,8,3,0,3,0,2,1,3,0,9,9,4,5,5,4,13,19,40,60,1.12,1.33,1.75,50,75,25,0,0,25,75,0,50,18.00,5.00,2.80,3.10,2.50,1.33,2.07,3.75,8.00,1.80,1.95,Memorial Stadium (Bristol- Gloucestershire)
1566655200,Aug 24 2019 - 2:00pm,complete,5624,Coventry City,Gillingham,Martin Coy,5,3.00,1.00,2.24,1.17,1,0,1,1,1,0,"26","",5,5,0,0,2,0,0,0,2,0,8,7,6,4,2,3,12,14,58,42,1.31,1.21,1.75,50,75,0,0,0,50,75,0,50,8.50,2.00,1.73,3.50,4.20,1.28,1.95,3.40,6.50,1.80,1.95,St Andrew's Trillion Trophy Stadium (Birmingham)
1566655200,Aug 24 2019 - 2:00pm,complete,2802,Fleetwood Town,Accrington Stanley,Peter Wright,5,2.00,0.50,1.95,0.94,2,0,2,1,1,0,"28,71","",1,5,3,0,0,1,0,3,0,1,14,7,9,3,5,4,11,14,51,49,1.77,0.99,2.25,75,100,25,0,0,0,75,50,100,13.00,3.00,1.75,3.60,4.33,1.25,1.80,3.00,5.50,1.70,2.05,Highbury Stadium (Fleetwood- Lancashire)
1566655200,Aug 24 2019 - 2:00pm,complete,9402,Milton Keynes Dons,Peterborough United,Andy Davies,5,3.00,1.50,1.56,1.11,0,4,4,3,0,3,"","21,28,40,72",4,5,2,0,0,0,0,2,0,0,10,15,0,11,10,4,10,3,54,46,1.05,2.32,1.75,25,50,25,0,0,25,50,25,50,12.00,2.00,2.63,3.40,2.50,1.25,1.80,3.00,6.00,1.66,2.10,Stadium mk (Milton Keynes- Buckinghamshire)
1566655200,Aug 24 2019 - 2:00pm,complete,4664,Rochdale,Blackpool,Carl Boyeson,5,0.50,2.00,1.19,0.89,0,0,0,0,0,0,"","",1,5,1,0,1,0,0,1,0,1,5,9,2,4,3,5,7,15,51,49,0.68,1.25,3.25,100,100,75,50,0,75,75,25,75,9.00,3.00,2.75,3.30,2.40,1.28,1.85,3.25,6.50,1.70,2.05,Crown Oil Arena (Rochdale- Greater Manchester)
1566655200,Aug 24 2019 - 2:00pm,complete,5553,Shrewsbury Town,Burton Albion,Lee Swabey,5,2.00,3.00,1.35,1.22,0,0,0,0,0,0,"","",6,8,1,0,1,0,0,1,0,1,8,10,2,3,6,7,13,11,41,59,0.92,1.30,2.50,50,50,50,25,25,25,50,25,50,9.50,4.50,2.75,3.30,2.40,1.28,1.85,3.40,6.50,1.70,2.05,Montgomery Waters Meadow (Shrewsbury- Shropshire)
1566655200,Aug 24 2019 - 2:00pm,complete,29725,Sunderland,AFC Wimbledon,Anthony Backhouse,5,2.00,0.00,2.00,0.65,3,1,4,2,1,1,"8,53,79","34",10,2,1,0,1,0,1,0,0,1,12,4,8,2,4,2,9,9,66,34,1.80,0.63,2.75,100,100,75,0,0,25,100,50,75,5.50,5.00,1.53,3.90,5.25,1.28,1.90,3.25,6.50,1.95,1.80,Stadium of Light (Sunderland)
1566655200,Aug 24 2019 - 2:00pm,complete,4196,Wycombe Wanderers,Southend United,Darren Drysdale,5,3.00,0.00,2.26,0.50,4,3,7,3,1,2,"36,55,89,90'2","11,30,47",8,1,0,0,2,0,0,0,1,1,17,8,6,5,11,3,7,10,57,43,2.04,1.14,3.00,25,75,50,50,25,50,50,75,100,11.50,3.50,1.67,3.50,4.80,1.28,1.95,3.40,6.50,1.90,1.90,Adams Park (High Wycombe- Buckinghamshire)
1567260000,Aug 31 2019 - 2:00pm,complete,4521,AFC Wimbledon,Wycombe Wanderers,Alan Young,6,0.50,1.00,1.33,1.28,0,0,0,0,0,0,"","",5,4,3,0,0,0,0,3,0,0,12,15,4,5,8,10,18,12,56,44,1.50,1.74,1.75,75,75,25,0,0,0,50,50,75,13.50,2.50,2.80,3.30,2.40,1.26,1.92,3.20,6.05,1.69,2.05,The Cherry Red Records Stadium (Kingston upon Thames- Surrey)
1567260000,Aug 31 2019 - 2:00pm,complete,2218,Accrington Stanley,Milton Keynes Dons,Ross Joyce,6,0.00,0.00,1.35,0.53,2,1,3,1,0,1,"52,59","18",8,3,4,0,4,0,0,4,2,2,19,11,5,5,14,6,13,14,53,47,2.07,1.28,5.00,100,100,100,100,100,50,50,100,100,12.00,2.00,2.40,3.60,2.63,1.17,1.53,2.45,4.35,1.50,2.40,Wham Stadium (Accrington- Lancashire)
1567260000,Aug 31 2019 - 2:00pm,complete,10605,Blackpool,Portsmouth,Chris Sarginson,6,3.00,0.00,1.71,1.06,1,1,2,1,0,1,"58","17",6,3,2,0,2,0,1,1,1,1,15,10,5,4,10,6,16,17,52,48,1.63,1.17,2.25,50,75,50,0,0,50,75,0,50,12.50,5.00,2.80,3.20,2.40,1.36,2.17,3.95,7.75,1.87,1.83,Bloomfield Road (Blackpool- Lancashire)
